"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"8022106","8022106","LINC00526","long intergenic non-protein coding RNA 526",-0.0394880197559226,4.40558286853247,-0.679002162901424,0.506122985847845,0.845617951575831,-5.67717077692122
"8148293","8148293","NSMCE2","NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase",-0.0467502255739056,6.30607736495265,-0.678984019274273,0.506134202821875,0.845617951575831,-5.67718251347665
"7967563","7967563","UBC","ubiquitin C",0.0288784352471687,12.5025718830782,0.678762018104994,0.506271462615731,0.845751614374232,-5.67732609524078
"7899813","7899813","RBBP4","RB binding protein 4, chromatin remodeling factor",-0.0377898262819603,8.72292732897233,-0.678341390981269,0.506531588123925,0.846090477007633,-5.67759801900746
"8083876","8083876","SKIL","SKI like proto-oncogene",0.0595319992150527,6.94557903712733,0.67807194839901,0.506698257820176,0.846156561600223,-5.67777212252718
"8137986","8137986","RNF216","ring finger protein 216",-0.0328752090577007,6.17367278164724,-0.677997032417667,0.506744604340774,0.846156561600223,-5.677820518772
"8066905","8066905","ZNFX1","zinc finger NFX1-type containing 1",0.0389095301367588,7.01008388555755,0.677865155229671,0.506826195614316,0.846156561600223,-5.67790570008419
"8037816","8037816","STRN4","striatin 4",-0.0386555058489044,6.69108829314349,-0.677824237059392,0.506851512859608,0.846156561600223,-5.67793212651942
"8153497","8153497","SCRIB","scribble planar cell polarity protein",0.0455511734713676,5.2970490503991,0.677615766812666,0.506980510612911,0.846156561600223,-5.67806674076015
"8012896","8012896","PMP22","peripheral myelin protein 22",0.0439730974643417,9.01281230453355,0.677604955372775,0.506987201055609,0.846156561600223,-5.67807372089974
"8088292","8088292","ASB14","ankyrin repeat and SOCS box containing 14",-0.0437293195922877,9.8572841882947,-0.67755369351704,0.507018924114174,0.846156561600223,-5.67810681542136
"8163185","8163185","TXN","thioredoxin",0.0553179597096358,6.46085441883985,0.677341375598025,0.507150327736408,0.846156561600223,-5.67824386214311
"7945058","7945058","FAM118B","family with sequence similarity 118 member B",-0.0486813250395448,7.40990214774013,-0.677263915919893,0.507198272402599,0.846156561600223,-5.67829385062643
"8036656","8036656","SARS2","seryl-tRNA synthetase 2, mitochondrial",0.0356480078656531,5.92583574557034,0.67723482432603,0.507216279689141,0.846156561600223,-5.67831262344679
"8165630","8165630","ARRDC1-AS1","ARRDC1 antisense RNA 1",0.0462115895868678,6.6136878399595,0.677185908847298,0.507246558505163,0.846156561600223,-5.6783441869133
"8094342","8094342","PACRGL","parkin coregulated like",0.0472524556740703,6.12963660730445,0.677166503024368,0.507258571049352,0.846156561600223,-5.67835670822307
"7983527","7983527","SEMA6D","semaphorin 6D",0.0642287942989146,7.73172637170729,0.677053249256454,0.507328680359663,0.846166944338843,-5.67842977672054
"8010967","8010967","NXN","nucleoredoxin",-0.0357945914089779,8.11634904870753,-0.676971376649815,0.507379366732728,0.846166944338843,-5.67848259168956
"8086141","8086141","EPM2AIP1","EPM2A interacting protein 1",-0.0383517875658912,7.51928904003967,-0.676760816617744,0.507509735282401,0.846214036426744,-5.67861839356004
"7998510","7998510","CLCN7","chloride voltage-gated channel 7",-0.0485429003699975,6.40988117218978,-0.67672501081328,0.50753190640303,0.846214036426744,-5.67864148274443
"8048733","8048733","ACSL3","acyl-CoA synthetase long chain family member 3",0.0488636689077895,7.41504090083181,0.676619349191192,0.507597335798164,0.846214036426744,-5.67870961135833
"7915567","7915567","ERI3","ERI1 exoribonuclease family member 3",-0.0387266683632053,6.63109245851271,-0.676412772975887,0.507725268986491,0.846214036426744,-5.67884277876547
"7900654","7900654","TMEM125","transmembrane protein 125",-0.0477396860308392,4.03825424080793,-0.676395529935473,0.507735948479485,0.846214036426744,-5.6788538925919
"7922051","7922051","CREG1","cellular repressor of E1A stimulated genes 1",-0.0645463085083851,8.81626890311595,-0.676273931772023,0.507811264058582,0.846214036426744,-5.67893225985421
"8070129","8070129","DONSON","DNA replication fork stabilization factor DONSON",0.040949285971454,5.72402214495124,0.676241306354033,0.507831472705201,0.846214036426744,-5.67895328393274
"8063000","8063000","WFDC2","WAP four-disulfide core domain 2",-0.0671717220858081,3.95451441423814,-0.675993240263364,0.507985143388353,0.846214036426744,-5.67911310835434
"7912706","7912706","EPHA2","EPH receptor A2",0.0450164823088741,4.70922566242847,0.675959502918441,0.508006044873983,0.846214036426744,-5.67913484042645
"7914489","7914489","PTP4A2","protein tyrosine phosphatase 4A2",0.0321535874028935,10.5087500960812,0.675716584201687,0.508156556164669,0.846214036426744,-5.67929128743131
"8087201","8087201","IP6K2","inositol hexakisphosphate kinase 2",-0.0425511520280057,6.16414260424333,-0.675697090858001,0.508168635252182,0.846214036426744,-5.67930383943215
"7938301","7938301","AKIP1","A-kinase interacting protein 1",-0.0344327218232108,6.14883754104913,-0.675685861324646,0.508175593728334,0.846214036426744,-5.67931107010982
"8162179","8162179","GAS1","growth arrest specific 1",0.0377128834798039,5.09246526293955,0.675658347935319,0.508192642864757,0.846214036426744,-5.6793287854552
"7905831","7905831","FLAD1","flavin adenine dinucleotide synthetase 1",0.0406111551197768,5.66243236936488,0.675485882151752,0.508299521641634,0.846214036426744,-5.67943981735143
"7991581","7991581","CHSY1","chondroitin sulfate synthase 1",0.0375603657610819,5.6360132793684,0.675455373866147,0.508318429268303,0.846214036426744,-5.67945945551966
"8107208","8107208","FER","FER tyrosine kinase",0.0829902645373313,5.51154870741891,0.675446020390609,0.508324226200968,0.846214036426744,-5.67946547617936
"8112841","8112841","HOMER1","homer scaffold protein 1",0.0498127296788846,7.43204822245639,0.674959614566365,0.508625734266398,0.846620545509236,-5.67977845808605
"8081171","8081171","CRYBG3","crystallin beta-gamma domain containing 3",-0.0456482990041849,7.90343058026387,-0.67467753806051,0.508800631596801,0.846816239922969,-5.67995986499119
"7914021","7914021","SLC9A1","solute carrier family 9 member A1",-0.0435903301522371,5.91422642305224,-0.674323261928727,0.509020343834208,0.84696522032893,-5.68018760287023
"8120165","8120165","CENPQ","centromere protein Q",-0.0612093218415213,4.30017190237636,-0.674313020346046,0.50902669618468,0.84696522032893,-5.68019418474409
"8099612","8099612","ADGRA3","adhesion G protein-coupled receptor A3",-0.0480351834665225,7.25841581932261,-0.674255838490561,0.509062164110774,0.84696522032893,-5.6802309316017
"8138592","8138592","TRA2A","transformer 2 alpha homolog",-0.0466297601626513,7.18730920371132,-0.674073102181125,0.509175518568967,0.847058405764412,-5.68034834395653
"7898249","7898249","SLC25A34","solute carrier family 25 member 34",0.070094441246817,6.96659214073536,0.673803499079722,0.509342784265387,0.847214644265228,-5.68052151534271
"7915870","7915870","ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1",0.0388213169396137,6.63004718197882,0.673631202066135,0.509449696251453,0.847214644265228,-5.68063215082383
"7932094","7932094","PHYH","phytanoyl-CoA 2-hydroxylase",0.0331120680662611,9.52254177585096,0.673413410809679,0.50958485616457,0.847214644265228,-5.68077196083989
"7970395","7970395","TUBA3C","tubulin alpha 3c",-0.0369465491854601,4.4487783609941,-0.6733474850445,0.509625773317842,0.847214644265228,-5.68081427313385
"7961891","7961891","BHLHE41","basic helix-loop-helix family member e41",0.0512082710977175,8.74006852802495,0.673302826832318,0.509653491722569,0.847214644265228,-5.68084293332102
"7898084","7898084","KAZN","kazrin, periplakin interacting protein",-0.0371204434949073,4.3739807367525,-0.673215406916077,0.509707753896622,0.847214644265228,-5.68089903137792
"8156761","8156761","NANS","N-acetylneuraminate synthase",-0.0410860933338633,5.15787767065476,-0.673202659274485,0.509715666724945,0.847214644265228,-5.680907211066
"7989696","7989696","SPG21","SPG21 abhydrolase domain containing, maspardin",0.0528994360815309,7.9389141905481,0.673182326346222,0.509728288104061,0.847214644265228,-5.68092025764784
"8024527","8024527","ZNF556","zinc finger protein 556",0.0770427359354624,4.62285686492725,0.672774934898271,0.509981208138645,0.84748997580481,-5.68118158105224
"8022356","8022356","SPIRE1","spire type actin nucleation factor 1",-0.0425039196822494,6.93693574582877,-0.67273067155947,0.510008692365375,0.84748997580481,-5.68120996500072
"7915758","7915758","GPBP1L1","GC-rich promoter binding protein 1 like 1",0.0301124411362768,8.42383156743043,0.672384970631363,0.510223375839605,0.847543312891935,-5.68143158563793
"7998251","7998251","METTL26","methyltransferase like 26",-0.0428839596345103,6.2966209530542,-0.672361968318914,0.510237662314103,0.847543312891935,-5.68144632805248
"8016194","8016194","MAP3K14","mitogen-activated protein kinase kinase kinase 14",-0.0388763990580312,5.58129069794922,-0.672322503017363,0.510262174294432,0.847543312891935,-5.68147162065254
"8076815","8076815","LPEQ6126","uncharacterized LOC100128818",-0.0426026154248049,4.12593482883486,-0.67218248504232,0.51034914515707,0.847543312891935,-5.68156134432631
"7938348","7938348","WEE1","WEE1 G2 checkpoint kinase",0.0692643447468848,5.86154744189229,0.672031168092918,0.510443143760196,0.847543312891935,-5.68165828853508
"8180334","8180334","UBE2D3","ubiquitin conjugating enzyme E2 D3",-0.0284034726236726,10.8618327633983,-0.671888162065541,0.510531988647919,0.847543312891935,-5.68174988922392
"7922406","7922406","SNORD79","small nucleolar RNA, C/D box 79",0.0659605389177615,4.4708907854322,0.671874501351871,0.510540476055423,0.847543312891935,-5.68175863845578
"7963134","7963134","NCKAP5L","NCK associated protein 5 like",-0.0597721190051743,4.14255359395592,-0.671817658695573,0.510575793285482,0.847543312891935,-5.68179504247723
"8175299","8175299","RTL8B","retrotransposon Gag like 8B",0.0483733118863867,6.50963692429448,0.671694768254119,0.51065215178824,0.847543312891935,-5.68187373585439
"8029236","8029236","MEGF8","multiple EGF like domains 8",0.0501413566349642,5.19573644524457,0.6716929130647,0.510653304567932,0.847543312891935,-5.68187492372795
"8164373","8164373","CIZ1","CDKN1A interacting zinc finger protein 1",0.0385754014954545,7.7687560777597,0.671448313231511,0.510805307256655,0.847543312891935,-5.68203151328262
"8083569","8083569","TIPARP","TCDD inducible poly(ADP-ribose) polymerase",-0.0502382893011033,6.24167076281843,-0.671426820603441,0.510818664739908,0.847543312891935,-5.68204526999988
"8119582","8119582","BICRAL","BRD4 interacting chromatin remodeling complex associated protein like",-0.0302545323549213,6.95877686190448,-0.671318056107903,0.510886263984579,0.847543312891935,-5.68211488015661
"8091780","8091780","B3GALNT1","beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)",-0.0512325722834928,3.85674940394703,-0.671278112274379,0.510911091129892,0.847543312891935,-5.6821404418565
"7931226","7931226","ZRANB1","zinc finger RANBP2-type containing 1",-0.0395010244536369,9.16500031886599,-0.671276564503464,0.51091205316287,0.847543312891935,-5.68214143230976
"8080980","8080980","EBLN2","endogenous Bornavirus like nucleoprotein 2",0.0412717505100311,3.89519441966783,0.671201274167014,0.510958851892403,0.847543312891935,-5.68218960967429
"8129458","8129458","ARHGAP18","Rho GTPase activating protein 18",0.0558771680722963,7.58521886257695,0.670975115515261,0.511099441534584,0.847633850454437,-5.68233429510512
"8024056","8024056","ELANE","elastase, neutrophil expressed",-0.0478508854599395,4.75066008172939,-0.670918282191789,0.511134774955333,0.847633850454437,-5.6823706470849
"8016463","8016463","HOXB6","homeobox B6",-0.0385338146489604,3.98973311566915,-0.670836551898544,0.511185589320163,0.847633850454437,-5.68242291867016
"7953021","7953021","ADIPOR2","adiponectin receptor 2",0.0415604066200626,7.34087112864971,0.670398369426202,0.511458070503982,0.847902009521772,-5.68270306083277
"7959294","7959294","ORAI1","ORAI calcium release-activated calcium modulator 1",-0.0422437493225667,6.97895583219259,-0.670361140145556,0.511481225117065,0.847902009521772,-5.68272685456364
"8074688","8074688","THAP7","THAP domain containing 7",-0.0463231483496003,6.30842059540369,-0.67026119641211,0.511543387698222,0.847902009521772,-5.68279072376038
"8105432","8105432","RPL41","ribosomal protein L41",0.0367866434743753,11.7254540208238,0.670207284163627,0.51157692159353,0.847902009521772,-5.68282517272714
"8052866","8052866","FAM136A","family with sequence similarity 136 member A",0.0481330943834264,5.92862207906323,0.66985737769976,0.511794596872992,0.847972508080256,-5.6830486930372
"7986822","7986822","GABRB3","gamma-aminobutyric acid type A receptor subunit beta3",-0.0558161506160673,3.84805608120759,-0.669766200915417,0.511851326192787,0.847972508080256,-5.6831069186548
"7952132","7952132","SLC37A4","solute carrier family 37 member 4",0.0472725047657985,7.38269068567363,0.669592509787586,0.511959405028571,0.847972508080256,-5.68321781730511
"7979548","7979548","GPHB5","glycoprotein hormone subunit beta 5",0.065672842492972,4.19731957262584,0.669561395233625,0.511978767344796,0.847972508080256,-5.68323768051358
"8087116","8087116","TMEM89","transmembrane protein 89",-0.0401397774981955,5.67659400649213,-0.669410135826573,0.512072900683382,0.847972508080256,-5.68333423051395
"8136095","8136095","AHCYL2","adenosylhomocysteinase like 2",-0.0385608690113912,8.4354253273378,-0.669373921597931,0.512095439359764,0.847972508080256,-5.68335734326375
"7989253","7989253","SLTM","SAFB like transcription modulator",-0.0302651497340198,7.49443995149501,-0.669341736702803,0.512115470769679,0.847972508080256,-5.68337788340819
"7955464","7955464","DAZAP2","DAZ associated protein 2",0.0360890355204333,8.66122704903476,0.669336163455384,0.512118939522888,0.847972508080256,-5.68338144011556
"8053731","8053731","LOC105371215","uncharacterized LOC105371215",-0.0416335530544911,4.43280586134406,-0.669308547266246,0.512136127857556,0.847972508080256,-5.68339906366482
"8148841","8148841","SLC52A2","solute carrier family 52 member 2",0.0451118554534231,4.66856086714338,0.669149376325892,0.512235202342943,0.848041490003095,-5.68350062679969
"7915841","7915841","KNCN","kinocilin",-0.0418251481434,4.87902911166317,-0.668844196346834,0.51242518924015,0.848260951503559,-5.6836952908865
"8159702","8159702","EHMT1","euchromatic histone lysine methyltransferase 1",0.0374782793725252,5.98790317439906,0.668655142493481,0.512542902982205,0.84836073733193,-5.68381583987838
"8027247","8027247","ZNF93","zinc finger protein 93",-0.0668184154981395,4.49093431458695,-0.668543372623227,0.512612503331681,0.848380872460757,-5.68388709406729
"7963590","7963590","CSAD","cysteine sulfinic acid decarboxylase",-0.0408579441068548,6.0912962719516,-0.668289672512695,0.512770505132498,0.848489883901283,-5.68404878811333
"8017885","8017885","ABCA8","ATP binding cassette subfamily A member 8",0.0479285046530187,7.05040332491204,0.668253144583763,0.51279325662357,0.848489883901283,-5.68407206416067
"8036720","8036720","PAF1","PAF1 homolog, Paf1/RNA polymerase II complex component",0.0352592445067748,6.44526639125235,0.668114857329219,0.51287939429502,0.84849601530082,-5.68416017160501
