"","ID","Description","SPOT_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"26816_at","26816_at","small nucleolar RNA, C/D box 35A",26816,0.105423538550001,8.25227324505556,1.16446380544906,0.255426018486348,0.714266313925389,-5.4184345732202
"5814_at","5814_at","purine-rich element binding protein B",5814,-0.0448494696000035,7.02116122915556,-1.16431562271691,0.25548491340981,0.714266313925389,-5.41859533914912
"9817_at","9817_at","kelch-like ECH-associated protein 1",9817,0.0586663086500057,8.30077890717778,1.16425608079555,0.255508581047208,0.714266313925389,-5.41865993205147
"55892_at","55892_at","myoneurin",55892,-0.0621035951499991,6.12642790693333,-1.16411391065446,0.255565099563472,0.714266313925389,-5.41881415069555
"3866_at","3866_at","keratin 15",3866,-0.0531503631000021,2.59507012494444,-1.16406070670961,0.255586252706379,0.714266313925389,-5.41887185921079
"22955_at","22955_at","sex comb on midleg homolog 1 (Drosophila)",22955,-0.0472783783999962,7.72270058728889,-1.16404365400539,0.255593032896062,0.714266313925389,-5.41889035520438
"56242_at","56242_at","zinc finger protein 253",56242,-0.113892513449994,6.71109872255556,-1.16404243611114,0.255593517138357,0.714266313925389,-5.4188916761683
"8607_at","8607_at","RuvB-like AAA ATPase 1",8607,-0.0780335179500007,5.32840211504444,-1.16379144178091,0.255693328487517,0.714443656254429,-5.41916388576193
"664618_at","664618_at","heat shock protein 90kDa alpha (cytosolic), class B member 4, pseudogene",664618,-0.0543039179000018,3.31150441463333,-1.16367265756006,0.255740574693605,0.714474094531361,-5.41929269199776
"64711_at","64711_at","heparan sulfate (glucosamine) 3-O-sulfotransferase 6",64711,-0.0687697709000004,4.43780152118889,-1.16347218972398,0.255820325017707,0.714580142984982,-5.41951004709755
"170679_at","170679_at","psoriasis susceptibility 1 candidate 1",170679,-0.054944341200001,2.40832886471111,-1.16331420231624,0.255883188661937,0.714580142984982,-5.41968131977328
"10566_at","10566_at","A kinase (PRKA) anchor protein 3",10566,-0.0758471390499968,3.52130032268889,-1.16321511471074,0.25592262172096,0.714580142984982,-5.4197887291627
"79801_at","79801_at","SHC SH2-domain binding protein 1",79801,0.100689826750001,3.73577934093333,1.16316109430537,0.255944121654655,0.714580142984982,-5.41984728299465
"4035_at","4035_at","low density lipoprotein receptor-related protein 1",4035,0.108436309599996,7.88550765022222,1.16303777107534,0.255993208865398,0.714580142984982,-5.41998094652115
"441168_at","441168_at","family with sequence similarity 26, member F",441168,0.0480824231000012,3.25801407123333,1.16302904624139,0.255996681935344,0.714580142984982,-5.41999040242958
"487_at","487_at","ATPase, Ca++ transporting, cardiac muscle, fast twitch 1",487,0.0552742115000022,11.8635220503333,1.16291089150983,0.256043718877832,0.714609947575249,-5.42011845141023
"57187_at","57187_at","THO complex 2",57187,-0.0687014077500026,7.10582748195556,-1.16281553745162,0.256081683609074,0.714614427041422,-5.42022178195372
"3608_at","3608_at","interleukin enhancer binding factor 2",3608,-0.0410183605999954,9.19123230594444,-1.16255187969559,0.256186679213216,0.714786606353192,-5.4205074557616
"26830_at","26830_at","RNA, U5D small nuclear 1",26830,0.0487109772999985,1.89537389554444,1.16242281718342,0.256238086949065,0.714786606353192,-5.42064727428523
"7384_at","7384_at","ubiquinol-cytochrome c reductase core protein I",7384,0.0600155557500006,8.70482992444444,1.16238666208844,0.256252489486343,0.714786606353192,-5.42068644005253
"79921_at","79921_at","transcription elongation factor A (SII)-like 4",79921,-0.0519208449500033,5.31109505771111,-1.16212642574789,0.256356173366076,0.714974348139187,-5.42096831455878
"79979_at","79979_at","tRNA methyltransferase 2 homolog B (S. cerevisiae)",79979,0.0458041184999987,6.47999580075556,1.16201268985025,0.256401497963347,0.714999296392115,-5.42109148974527
"168544_at","168544_at","zinc finger protein 467",168544,-0.0557215798499993,4.65814259727778,-1.16170654309956,0.256523529073147,0.715238110427526,-5.42142299123733
"10870_at","10870_at","hematopoietic cell signal transducer",10870,-0.0792669558500014,3.94360892745556,-1.16155363979807,0.256584492870394,0.71530661317372,-5.42158852871308
"90480_at","90480_at","growth arrest and DNA-damage-inducible, gamma interacting protein 1",90480,-0.0582249198000024,5.89609578405556,-1.16137486662504,0.256655784743547,0.71534433011119,-5.42178204905589
"2893_at","2893_at","glutamate receptor, ionotropic, AMPA 4",2893,-0.0649839659999971,2.67848107041111,-1.16129669687068,0.256686962176303,0.71534433011119,-5.42186665877685
"119385_at","119385_at","ankyrin repeat and GTPase domain Arf GTPase activating protein 11",119385,0.147491474199997,4.55028018442222,1.16118109559693,0.25673307401385,0.71534433011119,-5.42199177449797
"11160_at","11160_at","ER lipid raft associated 2",11160,-0.0503760611999997,5.18705117,-1.16115468508822,0.25674360967764,0.71534433011119,-5.42202035714143
"619568_at","619568_at","small nucleolar RNA, H/ACA box 4",619568,0.156726927100006,4.88600756445556,1.16095239801372,0.256824316483094,0.715467769831146,-5.4222392621442
"55346_at","55346_at","t-complex 11, testis-specific-like 1",55346,0.0894048779499963,6.02334786074444,1.16068042000591,0.256932857470065,0.715605861467095,-5.42253352969498
"284086_at","284086_at","NIMA-related kinase 8",284086,-0.064324851900003,3.97982359597778,-1.16057114358378,0.25697647702705,0.715605861467095,-5.42265174441527
"2670_at","2670_at","glial fibrillary acidic protein",2670,0.0694379288499998,3.82718803882222,1.16055451165297,0.256983116425906,0.715605861467095,-5.4226697358911
"51030_at","51030_at","trans-golgi network vesicle protein 23 homolog B (S. cerevisiae)",51030,-0.105642647499995,6.35218070648889,-1.16041144756601,0.257040232246715,0.715663511060622,-5.42282448499608
"83451_at","83451_at","abhydrolase domain containing 11",83451,-0.0839614746500033,6.45931904972222,-1.16011542102996,0.257158445344212,0.715891230140956,-5.42314463610283
"138428_at","138428_at","peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae)",138428,0.0676963999499991,5.08954189447778,1.15999531539556,0.257206418884448,0.715923375832736,-5.42327450896189
"7021_at","7021_at","transcription factor AP-2 beta (activating enhancer binding protein 2 beta)",7021,-0.0619448655999983,3.21356876803333,-1.15919230188018,0.2575273343434,0.716358002790206,-5.42414251748121
"7533_at","7533_at","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta",7533,0.0491204533000014,6.92990281133333,1.15916707466448,0.257537420897998,0.716358002790206,-5.42416977788746
"142684_at","142684_at","RAB40A, member RAS oncogene family",142684,-0.0957795369500016,3.96759472294444,-1.15905674346159,0.257581537854528,0.716358002790206,-5.42428899503931
"51214_at","51214_at","IGF2 antisense RNA",51214,0.0643789889999997,4.49977641586667,1.15886435201597,0.257658480679744,0.716358002790206,-5.4244968572972
"64432_at","64432_at","mitochondrial ribosomal protein S25",64432,0.0405201004499993,7.76126437058889,1.15885559174143,0.257661984566305,0.716358002790206,-5.42450632128202
"5253_at","5253_at","PHD finger protein 2",5253,0.0558401295000035,7.16520372711111,1.15878213279633,0.25769136765349,0.716358002790206,-5.42458567865543
"8577_at","8577_at","transmembrane protein with EGF-like and two follistatin-like domains 1",8577,-0.106221846949998,6.30806983531111,-1.15873246649757,0.257711235239627,0.716358002790206,-5.42463933039979
"9848_at","9848_at","microfibrillar-associated protein 3-like",9848,-0.106971579300001,4.54638244024444,-1.15870423958912,0.257722527112039,0.716358002790206,-5.42466982144871
"9390_at","9390_at","solute carrier family 22 (organic anion/urate transporter), member 13",9390,-0.0691098476999974,3.93829581712222,-1.15869900456941,0.257724621365671,0.716358002790206,-5.42467547630779
"10488_at","10488_at","cAMP responsive element binding protein 3",10488,0.0649774896500004,6.7119397958,1.15869293411308,0.257727049848863,0.716358002790206,-5.42468203357554
"79652_at","79652_at","transmembrane protein 204",79652,0.0561938643000017,7.27316045624444,1.15836589953254,0.25785790479363,0.71646385525865,-5.42503524899549
"440712_at","440712_at","chromosome 1 open reading frame 186",440712,0.0589712094500041,3.74383169355556,1.15836321013066,0.257858981095297,0.71646385525865,-5.42503815333001
"283742_at","283742_at","family with sequence similarity 98, member B",283742,-0.0742441898999964,5.00026800701111,-1.15832444738497,0.257874494357367,0.71646385525865,-5.4250800132644
"4507_at","4507_at","methylthioadenosine phosphorylase",4507,-0.0640608300000016,5.09371113995556,-1.15817580760553,0.257933987945611,0.716527858527637,-5.42524051797117
"283948_at","283948_at","NHL repeat containing 4",283948,-0.0688947719999948,4.47322755588889,-1.15792132887571,0.258035867407747,0.71664179849922,-5.42551526745713
"7103_at","7103_at","tetraspanin 8",7103,-0.13555605145,6.70744664734444,-1.15789120438074,0.258047929580695,0.71664179849922,-5.42554778798889
"84206_at","84206_at","mex-3 RNA binding family member B",84206,0.0598528107000025,4.59331954134444,1.1576223688551,0.258155592613982,0.716742114964952,-5.42583797273483
"55226_at","55226_at","N-acetyltransferase 10 (GCN5-related)",55226,-0.0512001540999982,6.63653675727778,-1.15761888641642,0.258156987475165,0.716742114964952,-5.42584173133303
"91947_at","91947_at","arrestin domain containing 4",91947,0.0990995985499987,6.04990476697778,1.15745807400444,0.258221405563444,0.716819704088124,-5.42601528529573
"79670_at","79670_at","zinc finger, CCHC domain containing 6",79670,-0.0509461523499999,6.63275258803333,-1.15725484718184,0.258302830905128,0.716944476572432,-5.42623458354077
"9595_at","9595_at","cytohesin 1 interacting protein",9595,-0.2055653829,3.06181544794444,-1.15709448548678,0.25836709514458,0.717021588247893,-5.42640760261806
"55083_at","55083_at","kinesin family member 26B",55083,-0.0621359363999989,4.14383000924444,-1.15678721733709,0.258490264377081,0.717260450138181,-5.42673906383017
"91949_at","91949_at","component of oligomeric golgi complex 7",91949,-0.0530502461999998,6.05464635472222,-1.15665552031842,0.258543068697989,0.717260450138181,-5.42688110613268
"344838_at","344838_at","progestin and adipoQ receptor family member IX",344838,-0.0929302054999992,4.72904567478889,-1.15660669275271,0.258562648276637,0.717260450138181,-5.42693376562146
"201625_at","201625_at","dynein, axonemal, heavy chain 12",201625,0.0376753800999996,2.01642790001111,1.1563721265829,0.258656723203576,0.717334653709664,-5.42718671262281
"375791_at","375791_at","chromosome 9 open reading frame 169",375791,-0.0521756815499952,4.99460081512222,-1.15628156251919,0.25869305149683,0.717334653709664,-5.42728436114245
"113235_at","113235_at","solute carrier family 46 (folate transporter), member 1",113235,-0.0731463792000016,5.09218948368889,-1.15623267765397,0.258712662421569,0.717334653709664,-5.42733706723866
"153339_at","153339_at","transmembrane protein 167A",153339,-0.0887913046,6.23423201185556,-1.15600591689628,0.258803645338232,0.717334653709664,-5.42758152745911
"10815_at","10815_at","complexin 1",10815,-0.0706651451499978,4.02563869042222,-1.15588176580105,0.258853468290125,0.717334653709664,-5.42771535087801
"152118_at","152118_at","chromosome 3 open reading frame 79",152118,-0.0920796934999966,2.50664070155556,-1.1558473059541,0.258867298588145,0.717334653709664,-5.42775249314084
"317749_at","317749_at","dehydrogenase/reductase (SDR family) member 4 like 2",317749,0.141690095450002,4.43219765045556,1.15558576911016,0.258972282898109,0.717334653709664,-5.42803435631465
"6648_at","6648_at","superoxide dismutase 2, mitochondrial",6648,0.0365487297000033,10.0124422173333,1.15551829324784,0.258999373674762,0.717334653709664,-5.42810706709589
"440423_at","440423_at","suppressor of zeste 12 homolog pseudogene 1",440423,-0.158794112849991,9.0912491873,-1.15542393458495,0.25903726108074,0.717334653709664,-5.42820873995666
"92370_at","92370_at","acid phosphatase-like 2",92370,0.06458066155,4.29852585884444,1.15541121067186,0.259042370367836,0.717334653709664,-5.42822244959585
"390067_at","390067_at","olfactory receptor, family 52, subfamily H, member 1",390067,-0.0941407804999996,2.97079505695556,-1.155305206761,0.259084939118403,0.717334653709664,-5.42833666043794
"341019_at","341019_at","doublecortin domain containing 1",341019,-0.0516433871000022,2.3393131408,-1.15510050381976,0.259167157710625,0.717334653709664,-5.42855718526075
"343637_at","343637_at","R-spondin 4",343637,-0.0683415992999983,4.30874325414444,-1.15496762288995,0.259220539385352,0.717334653709664,-5.42870031817019
"338094_at","338094_at","family with sequence similarity 151, member A",338094,-0.0774693046499992,4.56917869265556,-1.15466775167378,0.259341035057251,0.717334653709664,-5.42902327100728
"10425_at","10425_at","ariadne RBR E3 ubiquitin protein ligase 2",10425,-0.057294502350004,8.52084669964444,-1.15454349210431,0.259390977696455,0.717334653709664,-5.42915707315328
"5031_at","5031_at","pyrimidinergic receptor P2Y, G-protein coupled, 6",5031,-0.0731350711499976,4.61601805831111,-1.15453113606348,0.259395944246199,0.717334653709664,-5.42917037738093
"26776_at","26776_at","small nucleolar RNA, H/ACA box 71B",26776,0.0719896875000012,6.04001338871111,1.15447354587389,0.259419093727956,0.717334653709664,-5.42923238529398
"285315_at","285315_at","chromosome 3 open reading frame 33",285315,-0.0905642800499997,4.30158931708889,-1.15438178069616,0.259455983641315,0.717334653709664,-5.42933118405
"3609_at","3609_at","interleukin enhancer binding factor 3, 90kDa",3609,-0.0517480816999996,7.14099214907778,-1.15437435639406,0.259458968404677,0.717334653709664,-5.42933917710076
"7335_at","7335_at","ubiquitin-conjugating enzyme E2 variant 1",7335,0.1378460006,3.66181546063333,1.15434884566592,0.259469224576174,0.717334653709664,-5.42936664176335
"57634_at","57634_at","E1A binding protein p400",57634,0.0542342894500045,6.5893953647,1.15431817644189,0.259481555031356,0.717334653709664,-5.42939965930857
"2563_at","2563_at","gamma-aminobutyric acid (GABA) A receptor, delta",2563,-0.0716442227999972,4.20655531576667,-1.15421817628841,0.259521762739584,0.717334653709664,-5.42950731097292
"114819_at","114819_at","ciliary rootlet coiled-coil, rootletin pseudogene 3",114819,-0.0687963370999967,4.18641895937778,-1.15417039394051,0.259540976514718,0.717334653709664,-5.42955874645155
"26151_at","26151_at","N-acetyltransferase 9 (GCN5-related, putative)",26151,-0.0637986063499998,4.88931165943333,-1.15416561961532,0.259542896377621,0.717334653709664,-5.4295638856866
"51069_at","51069_at","mitochondrial ribosomal protein L2",51069,-0.0684415993000025,6.97271093877778,-1.15415060944464,0.259548932370883,0.717334653709664,-5.42958004298694
"3693_at","3693_at","integrin, beta 5",3693,0.0640077275000026,7.03920771575556,1.15410813912457,0.259566011387871,0.717334653709664,-5.42962575802242
"6453_at","6453_at","intersectin 1 (SH3 domain protein)",6453,-0.0485217039500014,6.72374894022222,-1.15396340241283,0.259624222024901,0.717334653709664,-5.42978154129743
"8534_at","8534_at","carbohydrate (keratan sulfate Gal-6) sulfotransferase 1",8534,0.0634409561000009,4.29711418417778,1.15392365415041,0.259640209778099,0.717334653709664,-5.42982432016963
"51593_at","51593_at","serrate RNA effector molecule homolog (Arabidopsis)",51593,0.0626951805000013,6.42614199927778,1.15390467475147,0.259647844026181,0.717334653709664,-5.42984474619116
"23229_at","23229_at","Cdc42 guanine nucleotide exchange factor (GEF) 9",23229,-0.0632600299500012,6.39119288371111,-1.15363126940426,0.259757836542868,0.717501603916585,-5.43013895744598
"57495_at","57495_at","KIAA1239",57495,-0.0455048467500028,2.52401755252222,-1.15340081074527,0.259850577970007,0.717501603916585,-5.43038690553133
