"","PROBEID","SYMBOL","GENENAME","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"216357_at","216357_at","SNX1","sorting nexin 1","6642",-0.403253575787675,7.26292979334435,-1.17092191267068,0.262596679056563,0.638956082441656,-5.52669850579862
"200821_at","200821_at","LAMP2","lysosomal associated membrane protein 2","3920",-0.149957979395538,13.2297727798409,-1.17066530371072,0.262696254241969,0.639116453995839,-5.52697817171299
"217113_at","217113_at","AMACR","alpha-methylacyl-CoA racemase","23600",0.180176016247252,10.0357385322637,1.17039737329895,0.26280025373689,0.639287547019622,-5.52727012392986
"214540_at","214540_at","H2BC17","H2B clustered histone 17","8348",-0.572116653999165,7.82676129134997,-1.17015267331801,0.26289526390643,0.639379486566859,-5.52753671616214
"218525_s_at","218525_s_at","HIF1AN","hypoxia inducible factor 1 subunit alpha inhibitor","55662",-0.150642649490955,12.3392021520995,-1.17012655019617,0.262905408351291,0.639379486566859,-5.52756517376802
"203280_at","203280_at","SAFB2","scaffold attachment factor B2","9667",-0.214876719771709,10.6863666784062,-1.16972396447634,0.26306178349012,0.639635371887813,-5.52800367203968
"205757_at","205757_at","ENTPD5","ectonucleoside triphosphate diphosphohydrolase 5 (inactive)","957",0.311833358142398,10.3641260785315,1.16968219444491,0.263078012205017,0.639635371887813,-5.52804916123084
"219912_s_at","219912_s_at","ENPP3","ectonucleotide pyrophosphatase/phosphodiesterase 3","5169",-0.338879453153893,8.82608990280627,-1.1691059086035,0.263301992718396,0.640097967699582,-5.52867662604821
"200668_s_at","200668_s_at","UBE2D3","ubiquitin conjugating enzyme E2 D3","7323",0.0769145527498569,14.5416758930283,1.16893633529682,0.26336792746042,0.640176278477416,-5.52886121167189
"215856_at","215856_at","SIGLEC15","sialic acid binding Ig like lectin 15","284266",-0.32248238687756,9.63485844921669,-1.1686153410295,0.263492773695077,0.64038778909296,-5.52921056476578
"219693_at","219693_at","AGPAT4","1-acylglycerol-3-phosphate O-acyltransferase 4","56895",0.435778777738273,8.47012408893463,1.16844322931455,0.263559732941914,0.64038778909296,-5.5293978503211
"200627_at","200627_at","PTGES3","prostaglandin E synthase 3","10728",-0.105557457044972,14.6218914378809,-1.16840341326096,0.263575225058201,0.64038778909296,-5.52944117351654
"210986_s_at","210986_s_at","TPM1","tropomyosin 1","7168",-0.157606643657415,12.3664397584519,-1.16828972808426,0.263619462941086,0.64038778909296,-5.52956486597836
"205878_at","205878_at","POU6F1","POU class 6 homeobox 1","5463",0.258548629563142,10.2957520065619,1.168279076956,0.263623607867756,0.64038778909296,-5.5295764541915
"219874_at","219874_at","SLC12A8","solute carrier family 12 member 8","84561",0.576145692370634,7.23958414188771,1.16815118621796,0.26367338095578,0.640426748217058,-5.52971559012366
"218553_s_at","218553_s_at","KCTD15","potassium channel tetramerization domain containing 15","79047",-0.392622821141744,7.71085736606717,-1.16798557788092,0.263737843917054,0.64042821188952,-5.52989574194156
"203988_s_at","203988_s_at","FUT8","fucosyltransferase 8","2530",0.327770312249839,8.55488987748743,1.16797630462911,0.26374145388497,0.64042821188952,-5.52990582895108
"218426_s_at","218426_s_at","RNF216","ring finger protein 216","54476",-0.155173017465943,11.1111823963516,-1.16766840031436,0.263861339056545,0.640637378264415,-5.53024071638514
"209347_s_at","209347_s_at","MAF","MAF bZIP transcription factor","4094",0.251509971082749,10.1316011690581,1.16755491410997,0.263905536476356,0.64066274993186,-5.53036413006262
"207339_s_at","207339_s_at","LTB","lymphotoxin beta","4050",-0.367611670861709,9.6262045418427,-1.167279754855,0.264012721477269,0.640841005565078,-5.53066331957208
"212273_x_at","212273_x_at","GNAS","GNAS complex locus","2778",0.0913055935759743,16.9447120035903,1.16705398158399,0.264100693826819,0.640862265617019,-5.53090876785776
"211250_s_at","211250_s_at","SH3BP2","SH3 domain binding protein 2","6452",0.231867369215605,9.25037943730023,1.16704924245968,0.264102540664453,0.640862265617019,-5.53091391956493
"220826_at","220826_at","TCP10L","t-complex 10 like","140290",-0.166514489608295,10.0967360653543,-1.16693464789306,0.264147201220173,0.640862265617019,-5.53103848549646
"217707_x_at","217707_x_at","SMARCA2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2","6595",-0.101044137189824,13.0683145066779,-1.16683063148953,0.264187744224991,0.640862265617019,-5.5311515443162
"200977_s_at","200977_s_at","TAX1BP1","Tax1 binding protein 1","8887",-0.13258806686682,13.3172161899375,-1.16682415113294,0.264190270265423,0.640862265617019,-5.53115858775943
"209881_s_at","209881_s_at","LAT","linker for activation of T cells","27040",0.357548288897457,8.96352075723379,1.16664597644928,0.264259729980973,0.640900036035342,-5.53135223197805
"203035_s_at","203035_s_at","PIAS3","protein inhibitor of activated STAT 3","10401",-0.187531307441249,10.0138912043046,-1.1665549743359,0.264295211725451,0.640900036035342,-5.53145112594868
"208397_x_at","208397_x_at","KCNJ5","potassium inwardly rectifying channel subfamily J member 5","3762",0.184008720961855,6.8314657721439,1.16652149414354,0.264308266584077,0.640900036035342,-5.53148750804224
"209170_s_at","209170_s_at","GPM6B","glycoprotein M6B","2824",-0.592836904043503,7.37717094993497,-1.16638759435976,0.264360482805269,0.640900036035342,-5.53163300523465
"212481_s_at","212481_s_at","TPM4","tropomyosin 4","7171",-0.243948775476046,10.5738586553761,-1.16635129189053,0.264374640865611,0.640900036035342,-5.53167244964559
"210124_x_at","210124_x_at","SEMA4F","ssemaphorin 4F","10505",-0.21941539606672,9.58961809016289,-1.16611719456179,0.264465953488665,0.641039537925028,-5.53192678419656
"211603_s_at","211603_s_at","ETV4","ETS variant transcription factor 4","2118",0.298913606900081,7.8443871617496,1.16598909979835,0.264515928759755,0.641078819299781,-5.53206593513838
"214389_at","214389_at","SLC5A12","solute carrier family 5 member 12","159963",-0.672249421944036,6.4738439204055,-1.16534716643483,0.264766484185034,0.641604153148925,-5.53276309053971
"209271_at","209271_at","BPTF","bromodomain PHD finger transcription factor","2186",-0.115210679116361,11.1761303224567,-1.16470280987861,0.265018169289742,0.641953980775934,-5.53346256759116
"213919_at","213919_at","DNAJC4","DnaJ heat shock protein family (Hsp40) member C4","3338",0.157374970504245,10.2055829255592,1.16464221902803,0.265041845500476,0.641953980775934,-5.53352832561379
"218264_at","218264_at","BCCIP","BRCA2 and CDKN1A interacting protein","56647",-0.205786862941883,11.6342991185205,-1.16452711625326,0.265086827035582,0.641953980775934,-5.53365323675669
"219650_at","219650_at","ERCC6L","ERCC excision repair 6 like, spindle assembly checkpoint helicase","54821",0.556936241183076,7.41739669087204,1.16452324233652,0.265088341043353,0.641953980775934,-5.53365744061292
"218462_at","218462_at","RPF1","ribosome production factor 1 homolog","80135",0.107351558890389,12.322261635701,1.16449596029585,0.265099003624679,0.641953980775934,-5.53368704593285
"214922_at","214922_at","ZNF484","zinc finger protein 484","83744",0.503393380594602,8.09595911495017,1.16445826030818,0.265113738373542,0.641953980775934,-5.53372795545279
"214873_at","214873_at","LRP5L","LDL receptor related protein 5 like","91355",0.491725918025043,8.36588995817555,1.16428964067365,0.265179649775857,0.642031688731651,-5.53391091725002
"214962_s_at","214962_s_at","NUP160","nucleoporin 160","23279",-0.296106405679865,8.86449278455655,-1.16393491139144,0.265318350423527,0.642217204354896,-5.53429574901529
"40016_g_at","40016_g_at","MAST4","microtubule associated serine/threonine kinase family member 4","375449",-0.144011361927248,10.335248026846,-1.16392063823632,0.265323932456566,0.642217204354896,-5.53431123142534
"203456_at","203456_at","PRAF2","PRA1 domain family member 2","11230",0.373813908811071,9.75747169480053,1.16380981453811,0.265367277145735,0.642240233214513,-5.53443143917581
"205479_s_at","205479_s_at","PLAU","plasminogen activator, urokinase","5328",-0.154878072200361,10.8266497735923,-1.16356085283402,0.265464669414888,0.6423684819892,-5.53470144830606
"216775_at","216775_at","USP53","ubiquitin specific peptidase 53","54532",-0.33726550297097,8.4023442564972,-1.16346633718106,0.265501650557626,0.6423684819892,-5.53480394223592
"204408_at","204408_at","APEX2","apurinic/apyrimidinic endodeoxyribonuclease 2","27301",0.541576339030547,8.89530891734811,1.163414894127,0.265521780350255,0.6423684819892,-5.53485972490159
"209199_s_at","209199_s_at","MEF2C","myocyte enhancer factor 2C","4208",-0.116552312397964,16.2576901449704,-1.16315096048398,0.265625076711552,0.642536500546903,-5.53514589218126
"218910_at","218910_at","ANO10","anoctamin 10","55129",-0.16504827179708,11.3425070147717,-1.16264260941078,0.265824118508345,0.642782456879758,-5.53569691947099
"209887_at","209887_at","SMAD6","SMAD family member 6","4091",-0.39312142330057,7.11103281394029,-1.16261483525786,0.265834996617504,0.642782456879758,-5.53572701969482
"207312_at","207312_at","PHKG1","phosphorylase kinase catalytic subunit gamma 1","5260",0.310123160323448,13.1040080139863,1.16258676676178,0.265845990358146,0.642782456879758,-5.53575743832576
"205528_s_at","205528_s_at","RUNX1T1","RUNX1 partner transcriptional co-repressor 1","862",0.160294603612646,10.120834558901,1.16245160493007,0.265898934828988,0.642782456879758,-5.53590390879899
"218738_s_at","218738_s_at","RNF138","ring finger protein 138","51444",-0.152830635443237,10.4521313223316,-1.16235272702199,0.265937671602778,0.642782456879758,-5.53601105089733
"213544_at","213544_at","ING2","inhibitor of growth family member 2","3622",0.461257849387088,8.09485385132778,1.16234549819033,0.265940503766901,0.642782456879758,-5.53601888362554
"221547_at","221547_at","PRPF18","pre-mRNA processing factor 18","8559",-0.101126500713171,11.5756221363131,-1.16228611703274,0.265963769426385,0.642782456879758,-5.5360832240028
"216881_x_at","216881_x_at","PRB4","proline rich protein BstNI subfamily 4","5545",0.157018763085043,8.3119420425201,1.16213581884662,0.266022663565208,0.642842953808798,-5.53624606254066
"203263_s_at","203263_s_at","ARHGEF9","Cdc42 guanine nucleotide exchange factor 9","23229",-0.600333192982907,7.97888746720596,-1.1612647191355,0.266364200481397,0.643543315271445,-5.53718951033406
"204101_at","204101_at","MTM1","myotubularin 1","4534",0.466803202815395,8.41983204276417,1.16122371080506,0.266380287157765,0.643543315271445,-5.53723391054025
"201202_at","201202_at","PCNA","proliferating cell nuclear antigen","5111",-0.157688958294981,11.1261958338756,-1.16087071264389,0.266518791573357,0.643795996848023,-5.53761605369881
"219045_at","219045_at","RHOF","ras homolog family member F, filopodia associated","54509",-0.209078487277116,10.098869868563,-1.16069193852549,0.266588957559398,0.643837912556321,-5.53780955250902
"217810_x_at","217810_x_at","LARS1","leucyl-tRNA synthetase 1","51520",-0.133159635982382,12.5703177129052,-1.16065368480844,0.266603973377857,0.643837912556321,-5.53785095387221
"204452_s_at","204452_s_at","FZD1","frizzled class receptor 1","8321",-0.467030745659683,8.48995212360268,-1.16044849828692,0.26668452681371,0.64395052874987,-5.53807300510822
"214800_x_at","214800_x_at","BTF3","basic transcription factor 3","689",-0.0872938508612346,15.0493489878085,-1.16027643944727,0.266752089203033,0.644020764324096,-5.53825918148572
"208111_at","208111_at","AVPR2","arginine vasopressin receptor 2","554",0.336627951924044,7.52785784564984,1.16020164504682,0.266781462844748,0.644020764324096,-5.53834010588978
"217720_at","217720_at","CHCHD2","coiled-coil-helix-coiled-coil-helix domain containing 2","51142",0.104212895034618,16.3319803083424,1.15976472720093,0.266953101182727,0.644353168830628,-5.53881274880822
"215922_at","215922_at","REPS1","RALBP1 associated Eps domain containing 1","85021",0.659799717099924,7.35115371531855,1.15953392617979,0.267043803079563,0.644490154800714,-5.53906236371568
"205603_s_at","205603_s_at","DIAPH2","diaphanous related formin 2","1730",-0.141263447380272,11.3013358443962,-1.15925733412921,0.267152531488141,0.644670606046889,-5.53936144967753
"206157_at","206157_at","PTX3","pentraxin 3","5806",0.362424914399011,8.01947325969294,1.15855766293514,0.26742772436785,0.645074513323031,-5.54011776543412
"207951_at","207951_at","CSN2","casein beta","1447",0.286312899387411,9.52236588340774,1.15855439506278,0.267429010190089,0.645074513323031,-5.54012129700733
"215919_s_at","215919_s_at","MRPS11","mitochondrial ribosomal protein S11","64963",0.261016648074282,8.7357816779669,1.15853041945722,0.26743844410868,0.645074513323031,-5.54014720707842
"202699_s_at","202699_s_at","TMEM63A","transmembrane protein 63A","9725",0.218539482429986,9.74317634795991,1.15842471089173,0.267480041353496,0.645074513323031,-5.54026143956549
"218126_at","218126_at","RMDN3","regulator of microtubule dynamics 3","55177",-0.122985317249686,11.5814795284965,-1.15839988613258,0.267489810834329,0.645074513323031,-5.54028826487866
"207840_at","207840_at","CD160","CD160 molecule","11126",0.468463808650334,8.0428239058224,1.15783613770254,0.267711740984064,0.645472851600959,-5.54089731953979
"212997_s_at","212997_s_at","TLK2","tousled like kinase 2","11011",-0.182955756800856,11.3274981341032,-1.1578075736009,0.26772298954414,0.645472851600959,-5.54092817287172
"204441_s_at","204441_s_at","POLA2","DNA polymerase alpha 2, accessory subunit","23649",0.415305981297189,8.86254215419334,1.15758921818602,0.267808990036045,0.645598205313558,-5.54116400782812
"215679_at","215679_at","LUNAR1","leukemia-associated non-coding IGF1R activator RNA 1","104564224",0.334976648152303,8.11044934249478,1.15731861926834,0.267915596373412,0.645770958091166,-5.54145621872657
"201753_s_at","201753_s_at","ADD3","adducin 3","120",-0.196905645374146,10.8409972861396,-1.15723464710291,0.267948685044465,0.645770958091166,-5.54154688632964
"209531_at","209531_at","GSTZ1","glutathione S-transferase zeta 1","2954",-0.164380700836832,11.3039003337444,-1.15702349506189,0.268031901969878,0.645828278847662,-5.54177485095787
"201248_s_at","201248_s_at","SREBF2","sterol regulatory element binding transcription factor 2","6721",0.255284633077304,10.4420481787766,1.15700166057147,0.268040508272268,0.645828278847662,-5.54179842206749
"222101_s_at","222101_s_at","DCHS1","dachsous cadherin-related 1","8642",0.236346388845709,10.7179574721132,1.15676619860611,0.268133331661831,0.645905576606763,-5.542052588876
"204138_s_at","204138_s_at","MZF1","myeloid zinc finger 1","7593",-0.359683635111184,9.60625146901467,-1.15674767053598,0.268140636811941,0.645905576606763,-5.54207258702755
"201984_s_at","201984_s_at","EGFR","epidermal growth factor receptor","1956",0.120298529024875,10.5113585185577,1.15649233923403,0.268241323066787,0.64601676079378,-5.54234815092336
"206290_s_at","206290_s_at","RGS7","regulator of G protein signaling 7","6000",0.337377842486561,8.44564429549516,1.15645803468555,0.268254852788526,0.64601676079378,-5.5423851700491
"213974_at","213974_at","ADAMTSL3","ADAMTS like 3","57188",-0.140111347458655,10.3524103738356,-1.1562806143187,0.268324835787497,0.646103333661827,-5.5425766158723
"209382_at","209382_at","POLR3C","RNA polymerase III subunit C","10623",-0.238839049636589,10.0439759502174,-1.15597650884242,0.268444822010539,0.646254947336273,-5.54290470648725
"212845_at","212845_at","SAMD4A","sterile alpha motif domain containing 4A","23034",0.123864500448722,14.5201957932372,1.15577047458824,0.268526137190988,0.646254947336273,-5.54312695137917
"220512_at","220512_at","DLC1","DLC1 Rho GTPase activating protein","10395",-0.171038158060618,9.86350655767527,-1.1556186297221,0.268586077645588,0.646254947336273,-5.54329072286607
