"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"57594_at","57594_at","57594","HOMEZ","homeobox and leucine zipper encoding",-0.0519577635000008,6.2565120881,-0.777301105745132,0.444405182011931,0.784129311706405,-5.81792085061116
"407026_at","407026_at","407026","MIR29C","microRNA 29c",-0.0510185455000007,6.66782680475,-0.777289053795468,0.444412159348822,0.784129311706405,-5.81792989851552
"6776_at","6776_at","6776","STAT5A","signal transducer and activator of transcription 5A",-0.0465125776500006,5.517212538125,-0.777263113183814,0.444427177591206,0.784129311706405,-5.8179493727693
"7001_at","7001_at","7001","PRDX2","peroxiredoxin 2",0.0304986820000011,10.432276576,0.77718544989848,0.444472142365372,0.784129311706405,-5.81800767281361
"8754_at","8754_at","8754","ADAM9","ADAM metallopeptidase domain 9",-0.042105601650003,7.575822413925,-0.776979239500142,0.444591545541403,0.784239993664672,-5.8181624433773
"162968_at","162968_at","162968","ZNF497","zinc finger protein 497",0.0392088833000033,4.44156013355,0.776296531198141,0.444986996667437,0.784778186700528,-5.81867456960834
"5216_at","5216_at","5216","PFN1","profilin 1",0.0359812274999989,8.6100698289,0.77616243886682,0.445064693168849,0.784778186700528,-5.81877510728114
"51759_at","51759_at","51759","C9orf78","chromosome 9 open reading frame 78",-0.0377931083500034,7.145314929225,-0.776083055207688,0.445110693947639,0.784778186700528,-5.81883461855927
"50619_at","50619_at","50619","DEF6","DEF6 guanine nucleotide exchange factor",-0.0458570521999988,4.22646725935,-0.775982949245028,0.445168706870015,0.784778186700528,-5.81890965641441
"2074_at","2074_at","2074","ERCC6","ERCC excision repair 6, chromatin remodeling factor",-0.032782869650001,6.542850842475,-0.775963170750898,0.445180169348689,0.784778186700528,-5.81892448097488
"9988_at","9988_at","9988","DMTF1","cyclin D binding myb like transcription factor 1",-0.0365452940999988,7.0441372151,-0.775333115405057,0.445545406732178,0.785185981500658,-5.81939653808751
"64135_at","64135_at","64135","IFIH1","interferon induced with helicase C domain 1",0.0682391777000007,4.27378062325,0.775240502321114,0.445599108983103,0.785185981500658,-5.81946589599456
"79009_at","79009_at","79009","DDX50","DExD-box helicase 50",-0.0431020715500017,6.179826341675,-0.775176238639993,0.445636374965142,0.785185981500658,-5.81951401841837
"3149_at","3149_at","3149","HMGB3","high mobility group box 3",-0.121304571350003,4.325987000025,-0.775172693229471,0.445638430974543,0.785185981500658,-5.81951667320964
"83986_at","83986_at","83986","FAM234A","family with sequence similarity 234 member A",0.0402313326499986,8.322003135125,0.774691310205596,0.4459176417952,0.785577922918224,-5.81987702407187
"126306_at","126306_at","126306","JSRP1","junctional sarcoplasmic reticulum protein 1",-0.0367610971999985,7.0501969926,-0.77440283330508,0.446085014291004,0.785772762859551,-5.82009286850953
"3845_at","3845_at","3845","KRAS","KRAS proto-oncogene, GTPase",-0.0615952934500017,6.051954097825,-0.774000813422978,0.446318327075835,0.786083691362886,-5.82039354080089
"896_at","896_at","896","CCND3","cyclin D3",0.0534459096999997,6.2592449913,0.773774493870303,0.446449704389558,0.786104516330251,-5.8205627408517
"57453_at","57453_at","57453","DSCAML1","DS cell adhesion molecule like 1",-0.0404887422999987,3.95886730325,-0.773629674991099,0.446533783254448,0.786104516330251,-5.8206709850543
"7458_at","7458_at","7458","EIF4H","eukaryotic translation initiation factor 4H",0.0667778293999977,7.13452086475,0.7735970777509,0.446552709861773,0.786104516330251,-5.82069534705694
"8678_at","8678_at","8678","BECN1","beclin 1",0.0364386816999982,6.8875906723,0.773589088249091,0.446557348799743,0.786104516330251,-5.82070131797386
"9665_at","9665_at","9665","MARF1","meiosis regulator and mRNA stability factor 1",-0.0292767929999975,8.2567511572,-0.773278465695488,0.446737727902213,0.786248133300727,-5.82093341487121
"64112_at","64112_at","64112","MOAP1","modulator of apoptosis 1",0.0312035624999973,6.2377880528,0.773252941095382,0.44675255204313,0.786248133300727,-5.82095248289209
"26057_at","26057_at","26057","ANKRD17","ankyrin repeat domain 17",-0.0283553266999963,8.33952318345,-0.773064979110572,0.446861725491379,0.786310891560797,-5.82109288050669
"3055_at","3055_at","3055","HCK","HCK proto-oncogene, Src family tyrosine kinase",0.0897138485499998,4.348249218675,0.772933565792838,0.446938063505358,0.786310891560797,-5.82119102000886
"6391_at","6391_at","6391","SDHC","succinate dehydrogenase complex subunit C",-0.0629207625499966,8.900704445025,-0.772882084681853,0.446967971037423,0.786310891560797,-5.82122946179525
"112574_at","112574_at","112574","SNX18","sorting nexin 18",-0.0399453578499971,5.119211698875,-0.772784573892116,0.447024622450261,0.786310891560797,-5.8213022680262
"162387_at","162387_at","162387","MFSD6L","major facilitator superfamily domain containing 6 like",-0.063765840499999,3.8033036406,-0.77270254321964,0.44707228364826,0.786310891560797,-5.82136350929933
"91748_at","91748_at","91748","MIDEAS","mitotic deacetylase associated SANT domain protein",0.0597737775500038,6.173594940875,0.772155977245814,0.447389926011661,0.786681695426085,-5.82177139891484
"4123_at","4123_at","4123","MAN2C1","mannosidase alpha class 2C member 1",-0.0414825421999998,7.49438464425,-0.772144162643527,0.447396793692104,0.786681695426085,-5.82178021285251
"221895_at","221895_at","221895","JAZF1","JAZF zinc finger 1",-0.0508301420000006,5.7846697142,-0.771819614312817,0.447585474465974,0.786748464709335,-5.82202228250554
"150274_at","150274_at","150274","HSCB","HscB mitochondrial iron-sulfur cluster cochaperone",0.0380761730999986,4.04038716345,0.771786303423963,0.447604842941418,0.786748464709335,-5.82204712250152
"5106_at","5106_at","5106","PCK2","phosphoenolpyruvate carboxykinase 2, mitochondrial",-0.0470250614500012,4.155344700875,-0.771731891524589,0.4476364815984,0.786748464709335,-5.82208769537165
"55775_at","55775_at","55775","TDP1","tyrosyl-DNA phosphodiesterase 1",0.0528055807999994,4.73720400565,0.771617776251165,0.447702840108131,0.786748464709335,-5.82217277793291
"1665_at","1665_at","1665","DHX15","DEAH-box helicase 15",-0.0360289781000027,6.80369652245,-0.771589994440019,0.44771899624644,0.786748464709335,-5.8221934898065
"51275_at","51275_at","51275","MAPKAPK5-AS1","MAPKAPK5 antisense RNA 1",-0.0653878125499974,5.384939075675,-0.771320955863922,0.447875470212725,0.786923512472276,-5.8223940265673
"84775_at","84775_at","84775","ZNF607","zinc finger protein 607",0.0625453453500011,3.677608927025,0.77115247164525,0.447973478145097,0.78699580318966,-5.82251957798223
"84901_at","84901_at","84901","NFATC2IP","nuclear factor of activated T cells 2 interacting protein",-0.0302821065499987,6.530756474825,-0.770817229731819,0.448168528172126,0.787007835523972,-5.82276931670085
"7486_at","7486_at","7486","WRN","WRN RecQ like helicase",-0.057457185599997,5.7186293734,-0.77062690278028,0.448279286754831,0.787007835523972,-5.8229110549775
"3425_at","3425_at","3425","IDUA","alpha-L-iduronidase",0.041337073750003,5.422411807725,0.770605839150645,0.448291545506725,0.787007835523972,-5.82292673921664
"22837_at","22837_at","22837","COBLL1","cordon-bleu WH2 repeat protein like 1",0.0665275910499989,5.983304974125,0.770604408946727,0.448292377873686,0.787007835523972,-5.82292780414939
"9751_at","9751_at","9751","SNPH","syntaphilin",-0.046626110450001,4.879180444925,-0.770474848088574,0.448367785098619,0.787007835523972,-5.82302426763533
"56977_at","56977_at","56977","STOX2","storkhead box 2",0.0405443304499995,5.033164094675,0.770431313406177,0.448393124943496,0.787007835523972,-5.82305667756955
"55114_at","55114_at","55114","ARHGAP17","Rho GTPase activating protein 17",0.0407272487999979,7.10946982595,0.770317278376352,0.448459504391749,0.787007835523972,-5.82314156411044
"51382_at","51382_at","51382","ATP6V1D","ATPase H+ transporting V1 subunit D",-0.0566694008999979,6.73446768235,-0.770229621808507,0.448510533044573,0.787007835523972,-5.82320680666804
"57539_at","57539_at","57539","WDR35","WD repeat domain 35",-0.0407799716499992,4.250927542175,-0.770056236735954,0.448611478253275,0.787007835523972,-5.82333583594571
"54014_at","54014_at","54014","BRWD1","bromodomain and WD repeat domain containing 1",-0.0446416503499991,7.490740359925,-0.769941736837463,0.44867814788042,0.787007835523972,-5.82342102906121
"23224_at","23224_at","23224","SYNE2","spectrin repeat containing nuclear envelope protein 2",0.029096340249998,7.410278256475,0.769906824122495,0.448698477625502,0.787007835523972,-5.82344700330833
"91107_at","91107_at","91107","TRIM47","tripartite motif containing 47",0.0426432875500025,5.315620372575,0.769880058438256,0.448714063714041,0.787007835523972,-5.82346691559609
"317762_at","317762_at","317762","CCDC85C","coiled-coil domain containing 85C",-0.0592791327499995,4.954497791525,-0.769870605053155,0.448719568650265,0.787007835523972,-5.82347394826949
"10664_at","10664_at","10664","CTCF","CCCTC-binding factor",-0.0319052192999969,7.50431259285,-0.76971568214573,0.448809789830473,0.787066331887196,-5.82358918864495
"29904_at","29904_at","29904","EEF2K","eukaryotic elongation factor 2 kinase",-0.0516032767000043,7.5871895616,-0.769395712721511,0.448996162403414,0.787293410320949,-5.82382713011822
"84126_at","84126_at","84126","ATRIP","ATR interacting protein",-0.0530268762999997,4.96135975435,-0.769105678582326,0.449165138864704,0.787412623106271,-5.82404272931069
"51735_at","51735_at","51735","RAPGEF6","Rap guanine nucleotide exchange factor 6",-0.0409650678999975,6.1929397662,-0.769083712911955,0.449177937819654,0.787412623106271,-5.82405905451924
"3659_at","3659_at","3659","IRF1","interferon regulatory factor 1",0.0785839993500002,4.959858293375,0.768428491539518,0.449559823178675,0.787982263524932,-5.82454582084098
"33_at","33_at","33","ACADL","acyl-CoA dehydrogenase long chain",0.0791898569500002,5.445293605425,0.768063838794493,0.449772439895535,0.7881357713134,-5.82481655183712
"2331_at","2331_at","2331","FMOD","fibromodulin",-0.0695743748999984,5.025820573,-0.768030424431009,0.449791925711402,0.7881357713134,-5.82484135372259
"63948_at","63948_at","63948","DMRTB1","DMRT like family B with proline rich C-terminal 1",-0.0415474501000004,4.993541311,-0.767985299972369,0.449818241156398,0.7881357713134,-5.82487484582397
"29785_at","29785_at","29785","CYP2S1","cytochrome P450 family 2 subfamily S member 1",-0.0358126480000003,4.5498887065,-0.767768444271186,0.449944718855821,0.788257583413235,-5.82503577352342
"7293_at","7293_at","7293","TNFRSF4","TNF receptor superfamily member 4",0.0506577247000015,5.0431555736,0.767305904969464,0.450214559186668,0.788630489703011,-5.82537887760173
"26090_at","26090_at","26090","ABHD12","abhydrolase domain containing 12, lysophospholipase",-0.0353532615999992,5.3051837914,-0.767177251494233,0.450289631512052,0.788662174149177,-5.82547427569483
"55146_at","55146_at","55146","ZDHHC4","zinc finger DHHC-type palmitoyltransferase 4",-0.0298814308500006,7.557868390975,-0.766966775223912,0.450412465599665,0.788741078905142,-5.82563031357179
"283450_at","283450_at","283450","HECTD4","HECT domain E3 ubiquitin protein ligase 4",0.0363794792500016,6.963250165475,0.766760289845123,0.450532990186036,0.788741078905142,-5.82578335321359
"201176_at","201176_at","201176","ARHGAP27","Rho GTPase activating protein 27",0.0500148678500016,4.543966668675,0.766681832098263,0.45057879070506,0.788741078905142,-5.82584149304045
"23424_at","23424_at","23424","TDRD7","tudor domain containing 7",-0.0347458239999971,4.6825422387,-0.766664001149057,0.450589200096111,0.788741078905142,-5.82585470558399
"84808_at","84808_at","84808","PERM1","PPARGC1 and ESRR induced regulator, muscle 1",0.0800742483500017,7.241666147325,0.766609938137885,0.450620762004665,0.788741078905142,-5.82589476391354
"55704_at","55704_at","55704","CCDC88A","coiled-coil domain containing 88A",-0.0521771429999998,6.6286418935,-0.76651425960644,0.450676622253025,0.788741078905142,-5.82596565094159
"10128_at","10128_at","10128","LRPPRC","leucine rich pentatricopeptide repeat containing",-0.0384797998500019,9.079236199225,-0.765875906470755,0.451049420202628,0.789293712935184,-5.82643838345564
"55269_at","55269_at","55269","PSPC1","paraspeckle component 1",-0.0368546818500022,7.624385142775,-0.765599947572941,0.451210637448558,0.78936816707871,-5.82664262889536
"100287290_at","100287290_at","100287290","LOC100287290","cytokine receptor CRL2",0.0552274841000004,3.8202577301,0.765506482251843,0.451265248436014,0.78936816707871,-5.82671178950634
"389860_at","389860_at","389860","PAGE2B","PAGE family member 2B",-0.0705220411499998,3.751563690725,-0.765487141559084,0.451276549533302,0.78936816707871,-5.826726099845
"56255_at","56255_at","56255","TMX4","thioredoxin related transmembrane protein 4",-0.04455861915,7.684623826175,-0.765353348680127,0.451354731656292,0.78936816707871,-5.82682508488598
"282969_at","282969_at","282969","FUOM","fucose mutarotase",0.0436561810000002,4.56803665755,0.765188602045062,0.451451012845476,0.78936816707871,-5.8269469480805
"64425_at","64425_at","64425","POLR1E","RNA polymerase I subunit E",-0.0338103813000012,6.0450357534,-0.765126358998058,0.45148739212358,0.78936816707871,-5.82699298280881
"11016_at","11016_at","11016","ATF7","activating transcription factor 7",0.040648030299999,6.89251302105,0.765081326268108,0.451513713562354,0.78936816707871,-5.82702628662931
"55761_at","55761_at","55761","TTC17","tetratricopeptide repeat domain 17",-0.0305649830499988,7.500015319475,-0.765022241235164,0.45154824991056,0.78936816707871,-5.82706997996045
"9255_at","9255_at","9255","AIMP1","aminoacyl tRNA synthetase complex interacting multifunctional protein 1",-0.0541743766999963,6.82339609555,-0.76469310598002,0.451740664893281,0.78960479945984,-5.82731331645947
"9727_at","9727_at","9727","RAB11FIP3","RAB11 family interacting protein 3",0.0483231387500016,6.199598271775,0.764523823002417,0.451839648188126,0.789635046628083,-5.82743843207638
"9265_at","9265_at","9265","CYTH3","cytohesin 3",0.0297233215999997,6.4254650443,0.764468364601609,0.451872078706244,0.789635046628083,-5.82747941518127
"645191_at","645191_at","645191","LINGO3","leucine rich repeat and Ig domain containing 3",-0.0546107909500009,4.346451813275,-0.764217873745459,0.452018576149871,0.789791326084361,-5.82766448973891
"5578_at","5578_at","5578","PRKCA","protein kinase C alpha",-0.0613208542499999,6.132252522375,-0.763894493410532,0.452207744545954,0.789870217882382,-5.82790333318645
"388165_at","388165_at","388165","UBE2Q2P1","ubiquitin conjugating enzyme E2 Q2 pseudogene 1",-0.0599241617999988,6.30547255015,-0.763888098119526,0.452211486090333,0.789870217882382,-5.82790805567451
"1819_at","1819_at","1819","DRG2","developmentally regulated GTP binding protein 2",-0.03015063445,7.522580541425,-0.763716993630927,0.452311597118425,0.789870217882382,-5.82803439075382
"9790_at","9790_at","9790","BMS1","BMS1 ribosome biogenesis factor",-0.0448977356000002,6.6534705373,-0.763696015108686,0.452323872296356,0.789870217882382,-5.82804987840269
"9212_at","9212_at","9212","AURKB","aurora kinase B",-0.0351440698499994,4.252591560225,-0.763624933094819,0.452365466053008,0.789870217882382,-5.82810235255389
"337966_at","337966_at","337966","KRTAP6-1","keratin associated protein 6-1",-0.0549530583000006,5.50938892215,-0.763369341801326,0.452515044679925,0.789870217882382,-5.82829099671838
"54435_at","54435_at","54435","HCG4","HLA complex group 4",0.0878472752999997,4.03739285955,0.76329451039034,0.452558843570018,0.789870217882382,-5.82834621613819
"11215_at","11215_at","11215","AKAP11","A-kinase anchoring protein 11",0.0465234419000025,6.44036480755,0.76324643179741,0.452586985354359,0.789870217882382,-5.82838169146365
